ubigeo,year,population
030207,1993,7338
030207,1994,7435
030207,1995,7559
030208,1990,6222
030208,1991,6246
030208,1992,6269
030208,1993,6293
030208,1994,6316
030208,1995,6340
030209,1990,11125
030209,1991,11250
030209,1992,11323
030209,1993,11384
030209,1994,11473
030209,1995,11630
030210,1990,2591
030210,1991,2576
030210,1992,2561
030210,1993,2547
030210,1994,2532
030210,1995,2517
030211,1990,1056
030211,1991,1051
030211,1992,1046
030211,1993,1041
030211,1994,1036
030211,1995,1031
030212,1990,3824
030212,1991,3832
030212,1992,3840
030212,1993,3851
030212,1994,3868
030212,1995,3892
030213,1990,13036
030213,1991,13251
030213,1992,13418
030213,1993,13567
030213,1994,13734
030213,1995,13950
030214,1990,1897
030214,1991,1894
030214,1992,1892
030214,1993,1889
030214,1994,1887
030214,1995,1884
030215,1990,10337
030215,1991,10394
030215,1992,10429
030215,1993,10460
030215,1994,10501
030215,1995,10570
030216,1990,17476
030216,1991,17785
030216,1992,18028
030216,1993,18250
030216,1994,18495
030216,1995,18808
030217,1990,2100
030217,1991,2109
030217,1992,2113
030217,1993,2115
030217,1994,2120
030217,1995,2130
030218,1990,4653
030218,1991,4655
030218,1992,4658
030218,1993,4660
030218,1994,4663
030218,1995,4665
030219,1990,1928
030219,1991,1930
030219,1992,1931
030219,1993,1933
030219,1994,1934
030219,1995,1936
030301,1990,4155
030301,1991,4067
030301,1992,3968
030301,1993,3867
030301,1994,3786
030301,1995,3736
030302,1990,623
030302,1991,603
030302,1992,577
030302,1993,551
030302,1994,529
030302,1995,518
030303,1990,1680
030303,1991,1653
030303,1992,1620
030303,1993,1588
030303,1994,1563
030303,1995,1552
030304,1990,2372
030304,1991,2330
030304,1992,2279
030304,1993,2230
030304,1994,2190
030304,1995,2169
030305,1990,2195
030305,1991,2156
030305,1992,2109
030305,1993,2063
030305,1994,2026
030305,1995,2006
030306,1990,1305
030306,1991,1274
030306,1992,1239
030306,1993,1205
030306,1994,1177
030306,1995,1158
030307,1990,1512
030307,1991,1482
030307,1992,1446
030307,1993,1411
030307,1994,1382
030307,1995,1365
030401,1990,4792
030401,1991,4716
030401,1992,4610
030401,1993,4497
030401,1994,4407
030401,1995,4361
030402,1990,561
030402,1991,549
030402,1992,534
030402,1993,521
030402,1994,509
030402,1995,503
030403,1990,1348
030403,1991,1316
030403,1992,1279
030403,1993,1243
030403,1994,1213
030403,1995,1195
030404,1990,3044
030404,1991,2977
030404,1992,2897
030404,1993,2819
030404,1994,2755
030404,1995,2718
030405,1990,800
030405,1991,773
030405,1992,747
030405,1993,723
030405,1994,704
030405,1995,691
030406,1990,3237
030406,1991,3158
030406,1992,3068
030406,1993,2981
030406,1994,2908
030406,1995,2864
030407,1990,723
030407,1991,698
030407,1992,677
030407,1993,660
030407,1994,647
030407,1995,638
030408,1990,953
030408,1991,922
030408,1992,892
030408,1993,865
030408,1994,842
030408,1995,827
030409,1990,2506
030409,1991,2451
030409,1992,2386
030409,1993,2322
030409,1994,2270
030409,1995,2240
030410,1990,1454
030410,1991,1425
030410,1992,1389
030410,1993,1353
030410,1994,1324
030410,1995,1308
030411,1990,1312
030411,1991,1285
030411,1992,1252
030411,1993,1218
030411,1994,1191
030411,1995,1176
030412,1990,1445
030412,1991,1405
030412,1992,1364
030412,1993,1324
030412,1994,1291
030412,1995,1270
030413,1990,913
030413,1991,888
030413,1992,860
030413,1993,832
030413,1994,808
030413,1995,792
030414,1990,2412
030414,1991,2375
030414,1992,2321
030414,1993,2266
030414,1994,2221
030414,1995,2199
030415,1990,3616
030415,1991,3529
030415,1992,3430
030415,1993,3333
030415,1994,3252
030415,1995,3203
030416,1990,1725
030416,1991,1677
030416,1992,1626
030416,1993,1577
030416,1994,1538
030416,1995,1512
030417,1990,1567
030417,1991,1523
030417,1992,1477
030417,1993,1433
030417,1994,1397
030417,1995,1374
030501,1990,10431
030501,1991,10601
030501,1992,10807
030501,1993,11030
030501,1994,11254
030501,1995,11464
030502,1990,5044
030502,1991,5086
030502,1992,5140
030502,1993,5203
030502,1994,5271
030502,1995,5341
030503,1990,7475
030503,1991,7508
030503,1992,7559
030503,1993,7623
030503,1994,7694
030503,1995,7767
030504,1990,10329
030504,1991,10448
030504,1992,10593
030504,1993,10757
030504,1994,10933
030504,1995,11113
030505,1990,6753
030505,1991,6806
030505,1992,6876
030505,1993,6958
030505,1994,7047
030505,1995,7137
030506,1990,4640
030506,1991,4681
030506,1992,4733
030506,1993,4793
030506,1994,4859
030506,1995,4927
030601,1990,5060
030601,1991,5093
030601,1992,5104
030601,1993,5109
030601,1994,5129
030601,1995,5181
030602,1990,9415
030602,1991,9458
030602,1992,9501
030602,1993,9544
030602,1994,9587
030602,1995,9630
030603,1990,2274
030603,1991,2180
030603,1992,2064
030603,1993,1947
030603,1994,1851
030603,1995,1797
030604,1990,8598
030604,1991,8763
030604,1992,8872
030604,1993,8959
030604,1994,9055
030604,1995,9195
030605,1990,4411
030605,1991,4247
030605,1992,4137
030605,1993,4066
030605,1994,4015
030605,1995,3968
030606,1990,8018
030606,1991,7929
030606,1992,7814
030606,1993,7696
030606,1994,7599
030606,1995,7547
030607,1990,2933
030607,1991,2888
030607,1992,2844
030607,1993,2804
030607,1994,2774
030607,1995,2757
030608,1990,7971
030608,1991,8571
030608,1992,9106
030608,1993,9615
030608,1994,10138
030608,1995,10712
030701,1990,6761
030701,1991,6755
030701,1992,6719
030701,1993,6673
030701,1994,6640
030701,1995,6639
030702,1990,2802
030702,1991,2792
030702,1992,2783
030702,1993,2773
030702,1994,2764
030702,1995,2754
030703,1990,4906
030703,1991,4883
030703,1992,4846
030703,1993,4806
030703,1994,4775
030703,1995,4766
030704,1990,2603
030704,1991,2598
030704,1992,2582
030704,1993,2564
030704,1994,2552
030704,1995,2550
030705,1990,1154
030705,1991,1135
030705,1992,1113
030705,1993,1093
030705,1994,1074
030705,1995,1070
030706,1990,999
030706,1991,991
030706,1992,980
030706,1993,967
030706,1994,956
030706,1995,950
030707,1990,1058
030707,1991,1055
030707,1992,1052
030707,1993,1048
030707,1994,1045
030707,1995,1042
030708,1990,2225
030708,1991,2200
030708,1992,2164
030708,1993,2132
030708,1994,2106
030708,1995,2100
030709,1990,463
030709,1991,457
030709,1992,451
030709,1993,446
030709,1994,442
030709,1995,439
030710,1990,960
030710,1991,938
030710,1992,920
030710,1993,904
030710,1994,891
030710,1995,880
030711,1990,1011
030711,1991,1003
030711,1992,991
030711,1993,979
030711,1994,970
030711,1995,964
030712,1990,1053
030712,1991,1076
030712,1992,1095
030712,1993,1113
030712,1994,1132
030712,1995,1155
030713,1990,781
030713,1991,773
030713,1992,763
030713,1993,752
030713,1994,744
030713,1995,738
030714,1990,1604
030714,1991,1590
030714,1992,1572
030714,1993,1554
030714,1994,1539
030714,1995,1531
040101,1990,68424
040101,1991,70451
040101,1992,72436
040101,1993,74413
040101,1994,76413
040101,1995,78468
040102,1990,57289
040102,1991,56672
040102,1992,55885
040102,1993,55087
040102,1994,54434
040102,1995,54085
040103,1990,41328
040103,1991,43937
040103,1992,46742
040103,1993,49593
040103,1994,52342
040103,1995,54842
040104,1990,60261
040104,1991,61623
040104,1992,62918
040104,1993,64188
040104,1994,65474
040104,1995,66818
040105,1990,3471
040105,1991,3503
040105,1992,3528
040105,1993,3550
040105,1994,3576
040105,1995,3609
040106,1990,2157
040106,1991,2171
040106,1992,2181
040106,1993,2190
040106,1994,2199
040106,1995,2212
040107,1990,34676
040107,1991,36695
040107,1992,38847
040107,1993,41029
040107,1994,43138
040107,1995,45072
040108,1990,15255
040108,1991,15319
040108,1992,15351
040108,1993,15372
040108,1994,15405
040108,1995,15470
040109,1990,47971
040109,1991,48435
040109,1992,48811
040109,1993,49153
040109,1994,49516
040109,1995,49954
040110,1990,52779
040110,1991,52662
040110,1992,52546
040110,1993,52429
040110,1994,52313
040110,1995,52196
040111,1990,776
040111,1991,788
040111,1992,799
040111,1993,809
040111,1994,819
040111,1995,828
040112,1990,101983
040112,1991,105072
040112,1992,107737
040112,1993,110213
040112,1994,112732
040112,1995,115535
040113,1990,734
040113,1991,720
040113,1992,703
040113,1993,686
040113,1994,673
040113,1995,668
040114,1990,1554
040114,1991,1491
040114,1992,1422
040114,1993,1357
040114,1994,1304
040114,1995,1271
040115,1990,846
040115,1991,878
040115,1992,911
040115,1993,943
040115,1994,974
040115,1995,1003
040116,1990,2683
040116,1991,2757
040116,1992,2829
040116,1993,2900
040116,1994,2972
040116,1995,3043
040117,1990,12598
040117,1991,12994
040117,1992,13387
040117,1993,13778
040117,1994,14169
040117,1995,14563
040118,1990,977
040118,1991,955
040118,1992,930
040118,1993,906
040118,1994,885
040118,1995,871
040119,1990,2248
040119,1991,2230
040119,1992,2206
040119,1993,2181
040119,1994,2159
040119,1995,2147
040120,1990,1247
040120,1991,1240
040120,1992,1229
040120,1993,1217
040120,1994,1208
040120,1995,1205
040121,1990,2421
040121,1991,2556
040121,1992,2698
040121,1993,2842
040121,1994,2983
040121,1995,3113
040122,1990,33061
040122,1991,33616
040122,1992,34130
040122,1993,34621
040122,1994,35104
040122,1995,35596
040123,1990,12626
040123,1991,13079
040123,1992,13532
040123,1993,13986
040123,1994,14445
040123,1995,14910
040124,1990,7415
040124,1991,7533
040124,1992,7642
040124,1993,7745
040124,1994,7846
040124,1995,7946
040125,1990,3242
040125,1991,3286
040125,1992,3325
040125,1993,3362
040125,1994,3397
040125,1995,3433
040126,1990,17825
040126,1991,17914
040126,1992,17969
040126,1993,18011
040126,1994,18059
040126,1995,18134
040127,1990,1019
040127,1991,1009
040127,1992,996
040127,1993,982
040127,1994,971
040127,1995,965
040128,1990,4757
040128,1991,5365
040128,1992,6073
040128,1993,6807
040128,1994,7496
040128,1995,8068
040129,1990,67621
040129,1991,69447
040129,1992,71251
040129,1993,73019
040129,1994,74737
040129,1995,76390
040201,1990,14510
040201,1991,14577
040201,1992,14614
040201,1993,14638
040201,1994,14665
040201,1995,14712
040202,1990,3101
040202,1991,3212
040202,1992,3323
040202,1993,3433
040202,1994,3543
040202,1995,3651
040203,1990,1447
040203,1991,1565
040203,1992,1695
040203,1993,1828
040203,1994,1957
040203,1995,2074
040204,1990,3663
040204,1991,3767
040204,1992,3869
040204,1993,3969
040204,1994,4069
040204,1995,4171
040205,1990,5308
040205,1991,5383
040205,1992,5450
040205,1993,5513
040205,1994,5574
040205,1995,5638
040206,1990,4423
040206,1991,4443
040206,1992,4454
040206,1993,4460
040206,1994,4468
040206,1995,4482
040207,1990,1111
040207,1991,1119
040207,1992,1123
040207,1993,1128
040207,1994,1133
040207,1995,1142
040208,1990,7717
040208,1991,8172
040208,1992,8667
040208,1993,9184
040208,1994,9701
040208,1995,10198
040301,1990,3274
040301,1991,3335
040301,1992,3431
040301,1993,3538
040301,1994,3604
040301,1995,3681
040302,1990,6081
040302,1991,5823
040302,1992,5539
040302,1993,5263
040302,1994,5052
040302,1995,4868
040303,1990,3721
040303,1991,3745
040303,1992,3760
040303,1993,3768
040303,1994,3773
040303,1995,3779
040304,1990,509
040304,1991,535
040304,1992,562
040304,1993,588
040304,1994,613
040304,1995,633
040305,1990,1796
040305,1991,1762
040305,1992,1719
040305,1993,1676
040305,1994,1638
040305,1995,1613
040306,1990,957
040306,1991,925
040306,1992,888
040306,1993,852
040306,1994,822
040306,1995,803
040307,1990,2535
040307,1991,2602
040307,1992,2667
040307,1993,2727
040307,1994,2779
040307,1995,2820
040308,1990,1747
040308,1991,1774
040308,1992,1798
040308,1993,1819
040308,1994,1836
040308,1995,1851
040309,1990,1013
040309,1991,1139
040309,1992,1283
040309,1993,1432
040309,1994,1573
040309,1995,1690
040310,1990,2308
040310,1991,2414
040310,1992,2526
040310,1993,2634
040310,1994,2729
040310,1995,2803
040311,1990,690
040311,1991,748
040311,1992,812
040311,1993,876
040311,1994,935
040311,1995,981
040312,1990,1711
040312,1991,1722
040312,1992,1729
040312,1993,1733
040312,1994,1736
040312,1995,1739
040313,1990,1899
040313,1991,1854
040313,1992,1801
040313,1993,1747
040313,1994,1700
040313,1995,1666
040401,1990,8206
040401,1991,8325
040401,1992,8482
040401,1993,8649
040401,1994,8809
040401,1995,8930
040402,1990,1656
040402,1991,1648
040402,1992,1637
040402,1993,1624
040402,1994,1615
040402,1995,1610
040403,1990,393
040403,1991,385
040403,1992,376
040403,1993,368
040403,1994,360
040403,1995,356
040404,1990,2317
040404,1991,2352
040404,1992,2386
040404,1993,2418
040404,1994,2447
040404,1995,2473
040405,1990,424
040405,1991,415
040405,1992,404
040405,1993,394
040405,1994,385
040405,1995,380
040406,1990,1426
040406,1991,1393
040406,1992,1357
040406,1993,1321
040406,1994,1290
040406,1995,1270
040407,1990,1680
040407,1991,1678
040407,1992,1676
040407,1993,1674
040407,1994,1672
040407,1995,1670
040408,1990,1398
040408,1991,1387
040408,1992,1373
040408,1993,1358
040408,1994,1346
040408,1995,1339
040409,1990,5585
040409,1991,5746
040409,1992,5909
040409,1993,6069
040409,1994,6220
040409,1995,6355
040410,1990,4207
040410,1991,4181
040410,1992,4146
040410,1993,4110
040410,1994,4078
040410,1995,4059
040411,1990,746
040411,1991,740
040411,1992,732
040411,1993,724
040411,1994,717
040411,1995,714
040412,1990,292
040412,1991,279
040412,1992,264
040412,1993,251
040412,1994,240
040412,1995,233
040413,1990,6786
040413,1991,6852
040413,1992,6911
040413,1993,6965
040413,1994,7014
040413,1995,7062
040414,1990,2711
040414,1991,2687
040414,1992,2657
040414,1993,2626
040414,1994,2600
040414,1995,2583
040501,1990,4422
040501,1991,4358
040501,1992,4263
040501,1993,4158
040501,1994,4066
040501,1995,4008
040502,1990,1656
040502,1991,1607
040502,1992,1546
040502,1993,1483
040502,1994,1428
040502,1995,1392
040503,1990,3575
040503,1991,3501
040503,1992,3401
040503,1993,3295
040503,1994,3201
040503,1995,3139
040504,1990,3378
040504,1991,3357
040504,1992,3313
040504,1993,3261
040504,1994,3214
040504,1995,3185
040505,1990,5735
040505,1991,5641
040505,1992,5506
040505,1993,5359
040505,1994,5229
040505,1995,5143
040506,1990,1336
040506,1991,1322
040506,1992,1299
040506,1993,1273
040506,1994,1250
040506,1995,1236
040507,1990,1603
040507,1991,1590
040507,1992,1566
040507,1993,1539
040507,1994,1513
040507,1995,1498
040508,1990,2650
040508,1991,2597
040508,1992,2525
040508,1993,2447
040508,1994,2379
040508,1995,2335
040509,1990,909
040509,1991,888
040509,1992,861
040509,1993,832
040509,1994,806
040509,1995,790
040510,1990,1359
040510,1991,1346
040510,1992,1324
040510,1993,1298
040510,1994,1275
040510,1995,1260
040511,1990,930
040511,1991,1066
040511,1992,1225
040511,1993,1389
040511,1994,1542
040511,1995,1667
040512,1990,1318
040512,1991,1292
040512,1992,1257
040512,1993,1218
040512,1994,1185
040512,1995,1164
040513,1990,1675
040513,1991,1487
040513,1992,1305
040513,1993,1142
040513,1994,1006
040513,1995,909
040514,1990,1205
040514,1991,1162
040514,1992,1110
040514,1993,1056
040514,1994,1010
040514,1995,979
040515,1990,954
040515,1991,953
040515,1992,952
040515,1993,951
040515,1994,950
040515,1995,949
040516,1990,947
040516,1991,917
040516,1992,880
040516,1993,842
040516,1994,810
040516,1995,789
040517,1990,2377
040517,1991,2373
040517,1992,2369
040517,1993,2366
040517,1994,2362
040517,1995,2358
040518,1990,1032
040518,1991,1031
040518,1992,1029
040518,1993,1028
040518,1994,1026
040518,1995,1025
040519,1990,2495
040519,1991,2452
040519,1992,2391
040519,1993,2325
040519,1994,2267
040519,1995,2230
040520,1990,6696
040520,1991,7673
040520,1992,8852
040520,1993,10072
040520,1994,11176
040520,1995,12000
040601,1990,4087
040601,1991,4042
040601,1992,3984
040601,1993,3924
040601,1994,3873
040601,1995,3840
040602,1990,802
040602,1991,799
040602,1992,794
040602,1993,788
040602,1994,783
040602,1995,781
040603,1990,5208
040603,1991,5076
040603,1992,4965
040603,1993,4862
040603,1994,4758
040603,1995,4647
040604,1990,1246
040604,1991,1229
040604,1992,1207
040604,1993,1185
040604,1994,1167
040604,1995,1155
040605,1990,871
040605,1991,848
040605,1992,822
040605,1993,796
040605,1994,774
040605,1995,760
040606,1990,4368
040606,1991,4579
040606,1992,4804
040606,1993,5027
040606,1994,5231
040606,1995,5400
040607,1990,1509
040607,1991,1489
040607,1992,1463
040607,1993,1438
040607,1994,1416
040607,1995,1402
040608,1990,3371
040608,1991,3411
040608,1992,3445
040608,1993,3476
040608,1994,3505
040608,1995,3533
040701,1990,25928
040701,1991,26073
040701,1992,26236
040701,1993,26407
040701,1994,26568
040701,1995,26714
040702,1990,9457
040702,1991,9574
040702,1992,9681
040702,1993,9783
040702,1994,9890
040702,1995,10007
040703,1990,5383
040703,1991,5473
040703,1992,5558
040703,1993,5641
040703,1994,5727
040703,1995,5820
040704,1990,2125
040704,1991,2156
040704,1992,2188
040704,1993,2220
040704,1994,2253
040704,1995,2285
040705,1990,1247
040705,1991,1272
040705,1992,1298
040705,1993,1324
040705,1994,1351
040705,1995,1377
040706,1990,6703
040706,1991,6728
040706,1992,6748
040706,1993,6767
040706,1994,6786
040706,1995,6805
040801,1990,3279
040801,1991,3261
040801,1992,3251
040801,1993,3240
040801,1994,3221
040801,1995,3187
040802,1990,2561
040802,1991,2538
040802,1992,2518
040802,1993,2499
040802,1994,2475
040802,1995,2444
040803,1990,863
040803,1991,862
040803,1992,861
040803,1993,859
040803,1994,858
040803,1995,857
040804,1990,2977
040804,1991,2963
040804,1992,2956
040804,1993,2946
040804,1994,2932
040804,1995,2903
040805,1990,1831
040805,1991,1824
040805,1992,1812
040805,1993,1800
040805,1994,1791
040805,1995,1788
040806,1990,3069
040806,1991,3063
040806,1992,3057
040806,1993,3052
040806,1994,3046
040806,1995,3040
040807,1990,428
040807,1991,410
040807,1992,390
040807,1993,371
040807,1994,356
040807,1995,348
040808,1990,475
040808,1991,459
040808,1992,441
040808,1993,424
040808,1994,410
040808,1995,403
040809,1990,429
040809,1991,415
040809,1992,399
040809,1993,384
040809,1994,372
040809,1995,366
040810,1990,1055
040810,1991,1048
040810,1992,1038
040810,1993,1028
040810,1994,1020
040810,1995,1017
040811,1990,1541
040811,1991,1532
040811,1992,1519
040811,1993,1506
040811,1994,1495
040811,1995,1490
050101,1990,67264
050101,1991,68805
050101,1992,70188
050101,1993,71506
050101,1994,72862
050101,1995,74358
050102,1990,6976
050102,1991,6938
050102,1992,6912
050102,1993,6896
050102,1994,6887
050102,1995,6883
050103,1990,3853
050103,1991,3764
050103,1992,3659
050103,1993,3553
050103,1994,3459
050103,1995,3392
050104,1990,8258
050104,1991,8635
050104,1992,9027
050104,1993,9411
050104,1994,9761
050104,1995,10053
050105,1990,4974
050105,1991,4876
050105,1992,4756
050105,1993,4634
050105,1994,4530
050105,1995,4461
