ubigeo,year,population
210309,2023,9068.055555555555
210310,2018,9135
210310,2019,8872
210310,2020,8586
210310,2021,8263
210310,2022,7955
210310,2023,7717.666666666667
210401,2018,20995
210401,2019,20740
210401,2020,20420
210401,2021,20375
210401,2022,20291
210401,2023,19817.666666666668
210402,2018,14082
210402,2019,13621
210402,2020,13132
210402,2021,12831
210402,2022,12516
210402,2023,11961.777777777777
210403,2018,9444
210403,2019,9044
210403,2020,8634
210403,2021,8350
210403,2022,8064
210403,2023,7633.333333333333
210404,2018,7565
210404,2019,6975
210404,2020,6411
210404,2021,5973
210404,2022,5557
210404,2023,5047.666666666667
210405,2018,8676
210405,2019,8404
210405,2020,8114
210405,2021,7939
210405,2022,7756
210405,2023,7427.777777777777
210406,2018,14587
210406,2019,14314
210406,2020,13999
210406,2021,13874
210406,2022,13729
210406,2023,13329.444444444445
210407,2018,17829
210407,2019,17644
210407,2020,17402
210407,2021,17392
210407,2022,17352
210407,2023,16989.38888888889
210501,2018,49591
210501,2019,49234
210501,2020,48729
210501,2021,48331
210501,2022,47866
210501,2023,47136.166666666664
210502,2018,1197
210502,2019,1152
210502,2020,1107
210502,2021,1066
210502,2022,1025
210502,2023,979.5555555555555
210503,2018,11279
210503,2019,11059
210503,2020,10812
210503,2021,10595
210503,2022,10369
210503,2023,10089.666666666666
210504,2018,3605
210504,2019,3412
210504,2020,3220
210504,2021,3048
210504,2022,2882
210504,2023,2706.1666666666665
210505,2018,2648
210505,2019,2535
210505,2020,2419
210505,2021,2315
210505,2022,2212
210505,2023,2097.5555555555557
210601,2018,19341
210601,2019,19222
210601,2020,19050
210601,2021,18895
210601,2022,18718
210601,2023,18473.944444444445
210602,2018,4056
210602,2019,4037
210602,2020,4007
210602,2021,3982
210602,2022,3951
210602,2023,3901.5
210603,2018,3279
210603,2019,3213
210603,2020,3140
210603,2021,3071
210603,2022,3000
210603,2023,2920.0555555555557
210604,2018,2731
210604,2019,2668
210604,2020,2598
210604,2021,2533
210604,2022,2466
210604,2023,2388.9444444444443
210605,2018,5294
210605,2019,5201
210605,2020,5097
210605,2021,4998
210605,2022,4895
210605,2023,4777.611111111111
210606,2018,4253
210606,2019,4151
210606,2020,4039
210606,2021,3934
210606,2022,3825
210606,2023,3699.4444444444443
210607,2018,13694
210607,2019,13636
210607,2020,13536
210607,2021,13451
210607,2022,13349
210607,2023,13193.055555555555
210608,2018,7771
210608,2019,7641
210608,2020,7490
210608,2021,7349
210608,2022,7202
210608,2023,7030.388888888889
210701,2018,11752
210701,2019,11786
210701,2020,11783
210701,2021,11749
210701,2022,11708
210701,2023,11685
210702,2018,5911
210702,2019,5943
210702,2020,5955
210702,2021,5977
210702,2022,5992
210702,2023,5980.388888888889
210703,2018,1716
210703,2019,1739
210703,2020,1755
210703,2021,1776
210703,2022,1797
210703,2023,1812.0555555555557
210704,2018,2476
210704,2019,2451
210704,2020,2419
210704,2021,2365
210704,2022,2306
210704,2023,2260.777777777778
210705,2018,2425
210705,2019,2404
210705,2020,2376
210705,2021,2328
210705,2022,2276
210705,2023,2237.6111111111113
210706,2018,1892
210706,2019,1810
210706,2020,1725
210706,2021,1635
210706,2022,1545
210706,2023,1460.388888888889
210707,2018,2823
210707,2019,2666
210707,2020,2510
210707,2021,2358
210707,2022,2205
210707,2023,2045.5555555555557
210708,2018,5550
210708,2019,5505
210708,2020,5442
210708,2021,5336
210708,2022,5219
210708,2023,5126.166666666667
210709,2018,7503
210709,2019,7486
210709,2020,7445
210709,2021,7367
210709,2022,7279
210709,2023,7210.222222222223
210710,2018,1274
210710,2019,1206
210710,2020,1139
210710,2021,1080
210710,2022,1021
210710,2023,953.1666666666666
210801,2018,25418
210801,2019,25708
210801,2020,25921
210801,2021,26084
210801,2022,26215
210801,2023,26331.5
210802,2018,5635
210802,2019,5711
210802,2020,5770
210802,2021,5818
210802,2022,5859
210802,2023,5896.888888888889
210803,2018,2109
210803,2019,2073
210803,2020,2031
210803,2021,1985
210803,2022,1936
210803,2023,1884.9444444444443
210804,2018,2698
210804,2019,2608
210804,2020,2513
210804,2021,2416
210804,2022,2317
210804,2023,2215.8333333333335
210805,2018,7377
210805,2019,7334
210805,2020,7268
210805,2021,7186
210805,2022,7094
210805,2023,6997.944444444444
210806,2018,8765
210806,2019,8581
210806,2020,8374
210806,2021,8152
210806,2022,7921
210806,2023,7686.888888888889
210807,2018,7983
210807,2019,7790
210807,2020,7579
210807,2021,7358
210807,2022,7130
210807,2023,6897.722222222223
210808,2018,6445
210808,2019,6408
210808,2020,6353
210808,2021,6287
210808,2022,6213
210808,2023,6133.777777777777
210809,2018,3918
210809,2019,3906
210809,2020,3884
210809,2021,3856
210809,2022,3825
210809,2023,3793.9444444444443
210901,2018,11723
210901,2019,11334
210901,2020,10927
210901,2021,10662
210901,2022,10383
210901,2023,9916.444444444445
210902,2018,3304
210902,2019,3289
210902,2020,3263
210902,2021,3252
210902,2022,3242
210902,2023,3216.777777777778
210903,2018,2697
210903,2019,2594
210903,2020,2488
210903,2021,2415
210903,2022,2341
210903,2023,2228.1111111111113
210904,2018,2597
210904,2019,2559
210904,2020,2512
210904,2021,2497
210904,2022,2479
210904,2023,2418.777777777778
211001,2018,14824
211001,2019,14367
211001,2020,13882
211001,2021,13547
211001,2022,13197
211001,2023,12647.944444444445
211002,2018,12692
211002,2019,12129
211002,2020,11551
211002,2021,11145
211002,2022,10722
211002,2023,10072.111111111111
211003,2018,2005
211003,2019,1963
211003,2020,1916
211003,2021,1884
211003,2022,1852
211003,2023,1803.0555555555557
211004,2018,5495
211004,2019,5528
211004,2020,5541
211004,2021,5557
211004,2022,5574
211004,2023,5588.611111111111
211005,2018,1783
211005,2019,1816
211005,2020,1844
211005,2021,1867
211005,2022,1888
211005,2023,1910.1666666666667
211101,2018,240615
211101,2019,246970
211101,2020,252671
211101,2021,256093
211101,2022,258728
211101,2023,262241.1666666667
211102,2018,5314
211102,2019,5412
211102,2020,5495
211102,2021,5547
211102,2022,5587
211102,2023,5635.944444444444
211103,2018,4652
211103,2019,4606
211103,2020,4546
211103,2021,4412
211103,2022,4279
211103,2023,4229.5
211104,2018,7247
211104,2019,7374
211104,2020,7479
211104,2021,7545
211104,2022,7597
211104,2023,7662.333333333333
211105,2018,67721
211105,2019,70831
211105,2020,73839
211105,2021,75559
211105,2022,76879
211105,2023,78802.22222222222
211201,2018,11498
211201,2019,11490
211201,2020,11446
211201,2021,11374
211201,2022,11289
211201,2023,11206.388888888889
211202,2018,5619
211202,2019,5636
211202,2020,5633
211202,2021,5623
211202,2022,5611
211202,2023,5601.555555555556
211203,2018,3358
211203,2019,3319
211203,2020,3269
211203,2021,3199
211203,2022,3122
211203,2023,3052.222222222222
211204,2018,4244
211204,2019,4236
211204,2020,4212
211204,2021,4177
211204,2022,4136
211204,2023,4094
211205,2018,5956
211205,2019,6061
211205,2020,6145
211205,2021,6220
211205,2022,6290
211205,2023,6358.555555555556
211206,2018,2308
211206,2019,2312
211206,2020,2308
211206,2021,2300
211206,2022,2291
211206,2023,2283.9444444444443
211207,2018,3869
211207,2019,3543
211207,2020,3235
211207,2021,3022
211207,2022,2808
211207,2023,2487.3888888888887
211208,2018,2176
211208,2019,2155
211208,2020,2127
211208,2021,2089
211208,2022,2045
211208,2023,1999.388888888889
211209,2018,7530
211209,2019,7517
211209,2020,7480
211209,2021,7422
211209,2022,7356
211209,2023,7295.555555555556
211210,2018,10344
211210,2019,10306
211210,2020,10233
211210,2021,10126
211210,2022,10004
211210,2023,9887
211301,2018,25447
211301,2019,25159
211301,2020,24795
211301,2021,24651
211301,2022,24474
211301,2023,23980.5
211302,2018,1826
211302,2019,1787
211302,2020,1743
211302,2021,1717
211302,2022,1687
211302,2023,1628.5
211303,2018,5023
211303,2019,4985
211303,2020,4930
211303,2021,4922
211303,2022,4904
211303,2023,4812.277777777777
211304,2018,1385
211304,2019,1366
211304,2020,1344
211304,2021,1335
211304,2022,1323
211304,2023,1290.2222222222222
211305,2018,2839
211305,2019,2710
211305,2020,2579
211305,2021,2476
211305,2022,2373
211305,2023,2238.777777777778
211306,2018,957
211306,2019,917
211306,2020,876
211306,2021,846
211306,2022,815
211306,2023,769.6666666666666
211307,2018,1044
211307,2019,942
211307,2020,849
211307,2021,775
211307,2022,710
211307,2023,642.8888888888889
220101,2018,81678
220101,2019,83623
220101,2020,85365
220101,2021,86774
220101,2022,88059
220101,2023,89447.83333333333
220102,2018,4653
220102,2019,4729
220102,2020,4792
220102,2021,4848
220102,2022,4889
220102,2023,4906.222222222223
220103,2018,1681
220103,2019,1681
220103,2020,1677
220103,2021,1673
220103,2022,1664
220103,2023,1644.5
220104,2018,16313
220104,2019,16165
220104,2020,15972
220104,2021,15771
220104,2022,15547
220104,2023,15282.111111111111
220105,2018,22922
220105,2019,22947
220105,2020,22909
220105,2021,22876
220105,2022,22810
220105,2023,22667.11111111111
220106,2018,2886
220106,2019,2905
220106,2020,2916
220106,2021,2931
220106,2022,2942
220106,2023,2939.8888888888887
220201,2018,17819
220201,2019,18244
220201,2020,18627
220201,2021,18949
220201,2022,19240
220201,2023,19532.722222222223
220202,2018,8877
220202,2019,9243
220202,2020,9595
220202,2021,9880
220202,2022,10136
220202,2023,10406.055555555555
220203,2018,14445
220203,2019,14762
220203,2020,15041
220203,2021,15279
220203,2022,15494
220203,2023,15705.166666666666
220204,2018,2741
220204,2019,2741
220204,2020,2735
220204,2021,2734
220204,2022,2733
220204,2023,2726.1111111111113
220205,2018,8672
220205,2019,8668
220205,2020,8638
220205,2021,8627
220205,2022,8617
220205,2023,8586.5
220206,2018,6144
220206,2019,6209
220206,2020,6257
220206,2021,6303
220206,2022,6344
220206,2023,6376
220301,2018,16290
220301,2019,16664
220301,2020,16998
220301,2021,17282
220301,2022,17540
220301,2023,17797.88888888889
220302,2018,2383
220302,2019,2375
220302,2020,2359
220302,2021,2350
220302,2022,2342
220302,2023,2327.8333333333335
220303,2018,12378
220303,2019,12750
220303,2020,13096
220303,2021,13384
220303,2022,13645
220303,2023,13913.5
220304,2018,7049
220304,2019,7185
220304,2020,7305
220304,2021,7409
220304,2022,7502
220304,2023,7589.277777777777
220305,2018,3111
220305,2019,3171
220305,2020,3225
220305,2021,3271
220305,2022,3313
220305,2023,3355.3333333333335
220401,2018,14328
220401,2019,14585
220401,2020,14798
220401,2021,15009
220401,2022,15204
220401,2023,15365.888888888889
220402,2018,4822
220402,2019,5098
220402,2020,5374
220402,2021,5601
220402,2022,5805
220402,2023,6016.166666666667
220403,2018,2105
220403,2019,2051
220403,2020,1992
220403,2021,1931
220403,2022,1871
220403,2023,1815
220404,2018,4510
220404,2019,4619
220404,2020,4716
220404,2021,4806
220404,2022,4888
220404,2023,4960.666666666667
220405,2018,2449
220405,2019,2425
220405,2020,2395
220405,2021,2350
220405,2022,2306
220405,2023,2280.3888888888887
220406,2018,813
220406,2019,819
220406,2020,822
220406,2021,828
220406,2022,832
220406,2023,828.3888888888889
220501,2018,15067
220501,2019,15288
220501,2020,15474
220501,2021,15640
220501,2022,15773
220501,2023,15858.444444444445
220502,2018,14535
220502,2019,14532
220502,2020,14486
220502,2021,14425
220502,2022,14365
220502,2023,14321.333333333334
220503,2018,7038
220503,2019,7245
220503,2020,7435
220503,2021,7602
220503,2022,7771
220503,2023,7968.722222222223
220504,2018,10470
220504,2019,10787
220504,2020,11081
220504,2021,11297
220504,2022,11466
220504,2023,11623.777777777777
220505,2018,3277
220505,2019,3191
220505,2020,3100
220505,2021,2998
220505,2022,2895
220505,2023,2801.8888888888887
220506,2018,9151
220506,2019,9156
220506,2020,9134
220506,2021,9085
220506,2022,9036
220506,2023,9015.5
220507,2018,3599
220507,2019,3725
220507,2020,3842
220507,2021,3926
220507,2022,3992
220507,2023,4057.1666666666665
220508,2018,1679
220508,2019,1700
220508,2020,1715
220508,2021,1732
220508,2022,1744
220508,2023,1743.1666666666667
220509,2018,1999
220509,2019,1963
220509,2020,1920
220509,2021,1863
220509,2022,1806
220509,2023,1764.1666666666667
220510,2018,14248
220510,2019,14440
220510,2020,14593
220510,2021,14737
220510,2022,14855
220510,2023,14927.388888888889
220511,2018,5704
220511,2019,5789
220511,2020,5857
220511,2021,5919
220511,2022,5970
220511,2023,6004.111111111111
220601,2018,32828
220601,2019,33472
220601,2020,34024
220601,2021,34568
220601,2022,35093
220601,2023,35582.72222222222
220602,2018,15259
220602,2019,16221
220602,2020,17190
220602,2021,18060
220602,2022,18897
220602,2023,19776.555555555555
220603,2018,8801
220603,2019,9113
220603,2020,9409
220603,2021,9684
220603,2022,9948
220603,2023,10211.833333333334
220604,2018,6295
220604,2019,6529
220604,2020,6752
220604,2021,6958
220604,2022,7158
220604,2023,7363.944444444444
220605,2018,5697
220605,2019,5765
220605,2020,5818
220605,2021,5874
220605,2022,5927
220605,2023,5969.666666666667
220701,2018,10846
220701,2019,11162
220701,2020,11450
220701,2021,11680
220701,2022,11895
220701,2023,12142.055555555555
220702,2018,3040
220702,2019,3035
220702,2020,3019
220702,2021,3019
220702,2022,3014
220702,2023,2980.3333333333335
220703,2018,2138
220703,2019,2165
220703,2020,2186
220703,2021,2208
220703,2022,2224
220703,2023,2226.222222222222
220704,2018,882
220704,2019,882
220704,2020,881
220704,2021,880
220704,2022,878
220704,2023,873.8888888888889
220705,2018,2989
220705,2019,3008
220705,2020,3019
220705,2021,3034
220705,2022,3044
220705,2023,3038.8333333333335
220706,2018,1211
220706,2019,1207
220706,2020,1199
220706,2021,1198
220706,2022,1195
220706,2023,1179.888888888889
220707,2018,3901
220707,2019,3867
220707,2020,3823
220707,2021,3774
220707,2022,3720
220707,2023,3660.722222222222
220708,2018,9808
220708,2019,10134
220708,2020,10440
220708,2021,10670
220708,2022,10885
220708,2023,11152.5
220709,2018,3895
220709,2019,3897
220709,2020,3888
220709,2021,3878
220709,2022,3862
220709,2023,3834.1666666666665
220710,2018,4122
220710,2019,4134
220710,2020,4134
220710,2021,4135
220710,2022,4131
220710,2023,4114.944444444444
220801,2018,25911
220801,2019,26323
220801,2020,26660
220801,2021,26962
220801,2022,27203
220801,2023,27353.333333333332
220802,2018,7870
220802,2019,7925
220802,2020,7955
220802,2021,7990
220802,2022,8012
220802,2023,8000.333333333333
220803,2018,18547
220803,2019,19703
220803,2020,20862
220803,2021,21880
220803,2022,22871
220803,2023,23963.333333333332
220804,2018,44888
220804,2019,45934
220804,2020,46862
220804,2021,47584
220804,2022,48250
220804,2023,49023.22222222222
220805,2018,17177
220805,2019,17206
220805,2020,17183
220805,2021,17168
220805,2022,17133
220805,2023,17045.11111111111
220806,2018,1964
220806,2019,2031
220806,2020,2094
220806,2021,2147
220806,2022,2191
220806,2023,2227.3888888888887
220807,2018,3698
220807,2019,3694
220807,2020,3678
220807,2021,3671
220807,2022,3660
220807,2023,3630.1111111111113
220808,2018,2654
220808,2019,2617
220808,2020,2573
220808,2021,2541
220808,2022,2510
220808,2023,2467.3333333333335
220809,2018,3859
220809,2019,3827
220809,2020,3784
220809,2021,3755
220809,2022,3724
220809,2023,3672.722222222222
220901,2018,80445
220901,2019,81787
220901,2020,82900
220901,2021,83892
220901,2022,84794
220901,2023,85632.72222222222
220902,2018,901
220902,2019,910
220902,2020,915
220902,2021,923
220902,2022,927
220902,2023,919.2222222222222
220903,2018,3639
220903,2019,3714
220903,2020,3778
220903,2021,3834
220903,2022,3885
220903,2023,3934
220904,2018,10235
220904,2019,10422
220904,2020,10580
220904,2021,10719
220904,2022,10845
220904,2023,10963.777777777777
220905,2018,2314
220905,2019,2364
220905,2020,2407
220905,2021,2445
220905,2022,2478
220905,2023,2505.8888888888887
220906,2018,2468
220906,2019,2514
220906,2020,2551
220906,2021,2585
220906,2022,2615
220906,2023,2639.6111111111113
220907,2018,5337
220907,2019,5446
220907,2020,5542
220907,2021,5624
220907,2022,5700
220907,2023,5778.5
220908,2018,3987
220908,2019,4072
220908,2020,4147
220908,2021,4212
220908,2022,4270
220908,2023,4324.166666666667
220909,2018,45450
220909,2019,47438
220909,2020,49359
220909,2021,50923
220909,2022,52334
220909,2023,53823.444444444445
220910,2018,39372
220910,2019,41348
220910,2020,43287
220910,2021,44851
220910,2022,46263
220910,2023,47777.166666666664
220911,2018,2104
220911,2019,2068
220911,2020,2028
220911,2021,1998
220911,2022,1972
220911,2023,1942.888888888889
220912,2018,1688
220912,2019,1714
220912,2020,1734
220912,2021,1752
220912,2022,1770
220912,2023,1789.888888888889
220913,2018,7279
220913,2019,7050
220913,2020,6810
220913,2021,6625
220913,2022,6459
220913,2023,6270.333333333333
220914,2018,1978
220914,2019,2010
220914,2020,2036
220914,2021,2059
220914,2022,2081
220914,2023,2103.9444444444443
221001,2018,29831
221001,2019,30203
221001,2020,30496
221001,2021,30566
221001,2022,30856
221001,2023,31841.61111111111
221002,2018,12269
221002,2019,12414
221002,2020,12525
221002,2021,12641
221002,2022,12753
221002,2023,12849.333333333334
221003,2018,10986
221003,2019,11056
221003,2020,11095
221003,2021,11138
221003,2022,11175
221003,2023,11193.5
221004,2018,1334
221004,2019,1355
221004,2020,1374
221004,2021,1392
221004,2022,1410
221004,2023,1429
221005,2018,21128
221005,2019,21072
221005,2020,20960
221005,2021,14838
221005,2022,14758
221005,2023,33772.33333333333
230101,2018,101639
230101,2019,103125
230101,2020,104314
230101,2021,105248
