ubigeo,year,population,level
210302,2002,1691,district
210302,2003,1700,district
210302,2004,1708,district
210302,2005,1717,district
210303,2001,5661,district
210303,2002,5715,district
210303,2003,5765,district
210303,2004,5814,district
210303,2005,5866,district
210304,2001,8519,district
210304,2002,8687,district
210304,2003,8852,district
210304,2004,9018,district
210304,2005,9188,district
210305,2001,3060,district
210305,2002,3094,district
210305,2003,3131,district
210305,2004,3169,district
210305,2005,3206,district
210306,2001,9288,district
210306,2002,9526,district
210306,2003,9753,district
210306,2004,9979,district
210306,2005,10216,district
210307,2001,6788,district
210307,2002,6939,district
210307,2003,7086,district
210307,2004,7233,district
210307,2005,7386,district
210308,2001,3911,district
210308,2002,3936,district
210308,2003,3960,district
210308,2004,3984,district
210308,2005,4009,district
210309,2001,4621,district
210309,2002,4722,district
210309,2003,4822,district
210309,2004,4922,district
210309,2005,5025,district
210310,2001,3456,district
210310,2002,3495,district
210310,2003,3534,district
210310,2004,3573,district
210310,2005,3613,district
210400,2001,101264,province
210400,2002,102428,province
210400,2003,103638,province
210400,2004,104854,province
210400,2005,106029,province
210401,2001,24443,district
210401,2002,24748,district
210401,2003,25072,district
210401,2004,25404,district
210401,2005,25721,district
210402,2001,8423,district
210402,2002,8576,district
210402,2003,8737,district
210402,2004,8900,district
210402,2005,9058,district
210403,2001,6296,district
210403,2002,6349,district
210403,2003,6399,district
210403,2004,6448,district
210403,2005,6497,district
210404,2001,8608,district
210404,2002,8698,district
210404,2003,8800,district
210404,2004,8904,district
210404,2005,9000,district
210405,2001,12233,district
210405,2002,12462,district
210405,2003,12685,district
210405,2004,12905,district
210405,2005,13128,district
210406,2001,20239,district
210406,2002,20389,district
210406,2003,20558,district
210406,2004,20728,district
210406,2005,20885,district
210407,2001,21022,district
210407,2002,21206,district
210407,2003,21387,district
210407,2004,21565,district
210407,2005,21740,district
210500,2001,89966,province
210500,2002,91355,province
210500,2003,92750,province
210500,2004,94152,province
210500,2005,95563,province
210501,2001,58432,district
210501,2002,59473,district
210501,2003,60525,district
210501,2004,61584,district
210501,2005,62653,district
210502,2001,1488,district
210502,2002,1514,district
210502,2003,1541,district
210502,2004,1568,district
210502,2005,1595,district
210503,2001,18340,district
210503,2002,18459,district
210503,2003,18584,district
210503,2004,18710,district
210503,2005,18828,district
210504,2001,6416,district
210504,2002,6514,district
210504,2003,6604,district
210504,2004,6693,district
210504,2005,6786,district
210505,2001,5290,district
210505,2002,5395,district
210505,2003,5496,district
210505,2004,5597,district
210505,2005,5701,district
210600,2001,90622,province
210600,2002,91579,province
210600,2003,92574,province
210600,2004,93567,province
210600,2005,94520,province
210601,2001,30615,district
210601,2002,30926,district
210601,2003,31250,district
210601,2004,31574,district
210601,2005,31883,district
210602,2001,5717,district
210602,2002,5817,district
210602,2003,5916,district
210602,2004,6014,district
210602,2005,6111,district
210603,2001,3032,district
210603,2002,3087,district
210603,2003,3143,district
210603,2004,3198,district
210603,2005,3253,district
210604,2001,4909,district
210604,2002,4972,district
210604,2003,5036,district
210604,2004,5099,district
210604,2005,5161,district
210605,2001,8487,district
210605,2002,8640,district
210605,2003,8794,district
210605,2004,8948,district
210605,2005,9099,district
210606,2001,7607,district
210606,2002,7646,district
210606,2003,7686,district
210606,2004,7724,district
210606,2005,7761,district
210607,2001,17938,district
210607,2002,18101,district
210607,2003,18265,district
210607,2004,18427,district
210607,2005,18585,district
210608,2001,12317,district
210608,2002,12390,district
210608,2003,12484,district
210608,2004,12583,district
210608,2005,12667,district
210700,2001,48619,province
210700,2002,49199,province
210700,2003,49793,province
210700,2004,50387,province
210700,2005,50967,province
210701,2001,12639,district
210701,2002,12734,district
210701,2003,12837,district
210701,2004,12940,district
210701,2005,13039,district
210702,2001,6312,district
210702,2002,6398,district
210702,2003,6486,district
210702,2004,6573,district
210702,2005,6659,district
210703,2001,1743,district
210703,2002,1766,district
210703,2003,1790,district
210703,2004,1814,district
210703,2005,1837,district
210704,2001,3208,district
210704,2002,3278,district
210704,2003,3348,district
210704,2004,3419,district
210704,2005,3489,district
210705,2001,2114,district
210705,2002,2151,district
210705,2003,2189,district
210705,2004,2227,district
210705,2005,2264,district
210706,2001,4066,district
210706,2002,4120,district
210706,2003,4166,district
210706,2004,4211,district
210706,2005,4258,district
210707,2001,2054,district
210707,2002,2085,district
210707,2003,2117,district
210707,2004,2148,district
210707,2005,2179,district
210708,2001,7107,district
210708,2002,7134,district
210708,2003,7165,district
210708,2004,7197,district
210708,2005,7226,district
210709,2001,8485,district
210709,2002,8621,district
210709,2003,8761,district
210709,2004,8902,district
210709,2005,9039,district
210710,2001,891,district
210710,2002,912,district
210710,2003,934,district
210710,2004,956,district
210710,2005,977,district
210800,2001,83573,province
210800,2002,84830,province
210800,2003,86102,province
210800,2004,87381,province
210800,2005,88661,province
210801,2001,28837,district
210801,2002,29434,district
210801,2003,30032,district
210801,2004,30631,district
210801,2005,31237,district
210802,2001,6479,district
210802,2002,6518,district
210802,2003,6557,district
210802,2004,6596,district
210802,2005,6634,district
210803,2001,1844,district
210803,2002,1870,district
210803,2003,1896,district
210803,2004,1923,district
210803,2005,1949,district
210804,2001,3244,district
210804,2002,3305,district
210804,2003,3367,district
210804,2004,3429,district
210804,2005,3492,district
210805,2001,7922,district
210805,2002,8034,district
210805,2003,8148,district
210805,2004,8264,district
210805,2005,8379,district
210806,2001,13095,district
210806,2002,13293,district
210806,2003,13494,district
210806,2004,13695,district
210806,2005,13897,district
210807,2001,10834,district
210807,2002,10885,district
210807,2003,10942,district
210807,2004,11000,district
210807,2005,11054,district
210808,2001,7086,district
210808,2002,7185,district
210808,2003,7286,district
210808,2004,7387,district
210808,2005,7488,district
210809,2001,4232,district
210809,2002,4306,district
210809,2003,4380,district
210809,2004,4456,district
210809,2005,4531,district
210900,2001,38023,province
210900,2002,38594,province
210900,2003,39172,province
210900,2004,39754,province
210900,2005,40336,province
210901,2001,21352,district
210901,2002,21559,district
210901,2003,21777,district
210901,2004,21995,district
210901,2005,22204,district
210902,2001,5761,district
210902,2002,5854,district
210902,2003,5948,district
210902,2004,6043,district
210902,2005,6139,district
210903,2001,5260,district
210903,2002,5390,district
210903,2003,5518,district
210903,2004,5648,district
210903,2005,5781,district
210904,2001,5650,district
210904,2002,5791,district
210904,2003,5929,district
210904,2004,6068,district
210904,2005,6212,district
211000,2001,36161,province
211000,2002,36824,province
211000,2003,37454,province
211000,2004,38081,province
211000,2005,38737,province
211001,2001,14577,district
211001,2002,14835,district
211001,2003,15097,district
211001,2004,15362,district
211001,2005,15631,district
211002,2001,13189,district
211002,2002,13454,district
211002,2003,13678,district
211002,2004,13895,district
211002,2005,14137,district
211003,2001,2132,district
211003,2002,2161,district
211003,2003,2192,district
211003,2004,2223,district
211003,2005,2253,district
211004,2001,4943,district
211004,2002,5025,district
211004,2003,5107,district
211004,2004,5190,district
211004,2005,5274,district
211005,2001,1320,district
211005,2002,1349,district
211005,2003,1380,district
211005,2004,1411,district
211005,2005,1442,district
211100,2001,213731,province
211100,2002,217397,province
211100,2003,220946,province
211100,2004,224492,province
211100,2005,228149,province
211101,2001,195165,district
211101,2002,198553,district
211101,2003,201815,district
211101,2004,205068,district
211101,2005,208435,district
211102,2001,5217,district
211102,2002,5287,district
211102,2003,5359,district
211102,2004,5432,district
211102,2005,5505,district
211103,2001,5440,district
211103,2002,5527,district
211103,2003,5619,district
211103,2004,5713,district
211103,2005,5805,district
211104,2001,7909,district
211104,2002,8030,district
211104,2003,8153,district
211104,2004,8279,district
211104,2005,8404,district
211200,2001,55809,province
211200,2002,56449,province
211200,2003,57092,province
211200,2004,57731,province
211200,2005,58359,province
211201,2001,11552,district
211201,2002,11725,district
211201,2003,11900,district
211201,2004,12074,district
211201,2005,12245,district
211202,2001,7412,district
211202,2002,7531,district
211202,2003,7652,district
211202,2004,7773,district
211202,2005,7891,district
211203,2001,3053,district
211203,2002,3086,district
211203,2003,3121,district
211203,2004,3155,district
211203,2005,3189,district
211204,2001,5312,district
211204,2002,5381,district
211204,2003,5450,district
211204,2004,5518,district
211204,2005,5586,district
211205,2001,5967,district
211205,2002,6028,district
211205,2003,6080,district
211205,2004,6130,district
211205,2005,6183,district
211206,2001,2198,district
211206,2002,2234,district
211206,2003,2270,district
211206,2004,2307,district
211206,2005,2343,district
211207,2001,12591,district
211207,2002,12634,district
211207,2003,12683,district
211207,2004,12732,district
211207,2005,12777,district
211208,2001,2813,district
211208,2002,2849,district
211208,2003,2885,district
211208,2004,2921,district
211208,2005,2956,district
211209,2001,4911,district
211209,2002,4981,district
211209,2003,5051,district
211209,2004,5121,district
211209,2005,5189,district
211300,2001,54396,province
211300,2002,55083,province
211300,2003,55781,province
211300,2004,56479,province
211300,2005,57168,province
211301,2001,34136,district
211301,2002,34582,district
211301,2003,35034,district
211301,2004,35487,district
211301,2005,35934,district
211302,2001,1383,district
211302,2002,1409,district
211302,2003,1434,district
211302,2004,1460,district
211302,2005,1485,district
211303,2001,7026,district
211303,2002,7114,district
211303,2003,7203,district
211303,2004,7291,district
211303,2005,7379,district
211304,2001,2944,district
211304,2002,2972,district
211304,2003,3002,district
211304,2004,3031,district
211304,2005,3060,district
211305,2001,3423,district
211305,2002,3434,district
211305,2003,3450,district
211305,2004,3466,district
