ubigeo,year,population,level
120428,1992,1925,district
120428,1993,1955,district
120428,1994,1984,district
120428,1995,2012,district
120429,1990,1297,district
120429,1991,1278,district
120429,1992,1258,district
120429,1993,1239,district
120429,1994,1221,district
120429,1995,1206,district
120430,1990,2221,district
120430,1991,2302,district
120430,1992,2389,district
120430,1993,2475,district
120430,1994,2557,district
120430,1995,2627,district
120431,1990,4146,district
120431,1991,4061,district
120431,1992,3972,district
120431,1993,3885,district
120431,1994,3806,district
120431,1995,3742,district
120432,1990,1966,district
120432,1991,1941,district
120432,1992,1914,district
120432,1993,1888,district
120432,1994,1863,district
120432,1995,1839,district
120433,1990,2321,district
120433,1991,2328,district
120433,1992,2334,district
120433,1993,2340,district
120433,1994,2346,district
120433,1995,2351,district
120434,1990,9151,district
120434,1991,9292,district
120434,1992,9436,district
120434,1993,9578,district
120434,1994,9711,district
120434,1995,9829,district
120500,1990,39498,province
120500,1991,40297,province
120500,1992,41063,province
120500,1993,41810,province
120500,1994,42553,province
120500,1995,43305,province
120501,1990,15861,district
120501,1991,16445,district
120501,1992,17038,district
120501,1993,17624,district
120501,1994,18187,district
120501,1995,18706,district
120502,1990,8948,district
120502,1991,9165,district
120502,1992,9376,district
120502,1993,9579,district
120502,1994,9774,district
120502,1995,9963,district
120503,1990,3845,district
120503,1991,3984,district
120503,1992,4122,district
120503,1993,4259,district
120503,1994,4397,district
120503,1995,4536,district
120504,1990,10844,district
120504,1991,10703,district
120504,1992,10527,district
120504,1993,10348,district
120504,1994,10195,district
120504,1995,10100,district
120600,1990,103341,province
120600,1991,106727,province
120600,1992,110117,province
120600,1993,113512,province
120600,1994,116913,province
120600,1995,120319,province
120601,1990,24767,district
120601,1991,25063,district
120601,1992,25296,district
120601,1993,25512,district
120601,1994,25755,district
120601,1995,26068,district
120602,1990,3799,district
120602,1991,3836,district
120602,1992,3863,district
120602,1993,3887,district
120602,1994,3916,district
120602,1995,3959,district
120603,1990,3163,district
120603,1991,3223,district
120603,1992,3277,district
120603,1993,3329,district
120603,1994,3383,district
120603,1995,3445,district
120604,1990,12212,district
120604,1991,12874,district
120604,1992,13562,district
120604,1993,14260,district
120604,1994,14951,district
120604,1995,15616,district
120605,1990,3350,district
120605,1991,3479,district
120605,1992,3609,district
120605,1993,3738,district
120605,1994,3867,district
120605,1995,3995,district
120606,1990,24041,district
120606,1991,24420,district
120606,1992,24751,district
120606,1993,25061,district
120606,1994,25377,district
120606,1995,25727,district
120607,1990,17830,district
120607,1991,19236,district
120607,1992,20758,district
120607,1993,22326,district
120607,1994,23871,district
120607,1995,25323,district
120608,1990,14179,district
120608,1991,14596,district
120608,1992,15001,district
120608,1993,15399,district
120608,1994,15793,district
120608,1995,16186,district
120700,1990,120651,province
120700,1991,121239,province
120700,1992,121633,province
120700,1993,121944,province
120700,1994,122280,province
120700,1995,122752,province
120701,1990,56598,district
120701,1991,57063,district
120701,1992,57430,district
120701,1993,57742,district
120701,1994,58035,district
120701,1995,58349,district
120702,1990,13130,district
120702,1991,13242,district
120702,1992,13334,district
120702,1993,13414,district
120702,1994,13489,district
120702,1995,13565,district
120703,1990,3140,district
120703,1991,3088,district
120703,1992,3025,district
120703,1993,2962,district
120703,1994,2914,district
120703,1995,2895,district
120704,1990,14881,district
120704,1991,15125,district
120704,1992,15331,district
120704,1993,15517,district
120704,1994,15697,district
120704,1995,15888,district
120705,1990,5324,district
120705,1991,5339,district
120705,1992,5348,district
120705,1993,5355,district
120705,1994,5361,district
120705,1995,5368,district
120706,1990,7856,district
120706,1991,7941,district
120706,1992,8016,district
120706,1993,8083,district
120706,1994,8147,district
120706,1995,8214,district
120707,1990,7299,district
120707,1991,7173,district
120707,1992,7068,district
120707,1993,6975,district
120707,1994,6886,district
120707,1995,6790,district
120708,1990,6760,district
120708,1991,6548,district
120708,1992,6312,district
120708,1993,6083,district
120708,1994,5896,district
120708,1995,5784,district
120709,1990,5663,district
120709,1991,5720,district
120709,1992,5769,district
120709,1993,5813,district
120709,1994,5855,district
120709,1995,5899,district
120800,1990,72602,province
120800,1991,71279,province
120800,1992,69780,province
120800,1993,68285,province
120800,1994,66973,province
120800,1995,66023,province
120801,1990,33431,district
120801,1991,32645,district
120801,1992,31674,district
120801,1993,30684,district
120801,1994,29829,district
120801,1995,29274,district
120802,1990,1414,district
120802,1991,1394,district
120802,1992,1370,district
120802,1993,1344,district
120802,1994,1321,district
120802,1995,1306,district
120803,1990,1927,district
120803,1991,1983,district
120803,1992,2040,district
120803,1993,2093,district
120803,1994,2139,district
120803,1995,2173,district
120804,1990,1454,district
120804,1991,1407,district
120804,1992,1353,district
120804,1993,1300,district
120804,1994,1256,district
120804,1995,1229,district
120805,1990,9144,district
120805,1991,8641,district
120805,1992,8111,district
120805,1993,7605,district
120805,1994,7176,district
120805,1995,6875,district
120806,1990,2414,district
120806,1991,2380,district
120806,1992,2336,district
120806,1993,2290,district
120806,1994,2251,district
120806,1995,2226,district
120807,1990,1989,district
120807,1991,1841,district
120807,1992,1761,district
120807,1993,1720,district
120807,1994,1689,district
120807,1995,1638,district
120808,1990,11856,district
120808,1991,12189,district
120808,1992,12532,district
120808,1993,12850,district
120808,1994,13107,district
120808,1995,13267,district
120809,1990,784,district
120809,1991,785,district
120809,1992,786,district
120809,1993,787,district
120809,1994,788,district
120809,1995,789,district
120810,1990,8189,district
120810,1991,8014,district
120810,1992,7817,district
120810,1993,7612,district
120810,1994,7417,district
120810,1995,7246,district
120900,1990,48887,province
120900,1991,49442,province
120900,1992,49933,province
120900,1993,50392,province
120900,1994,50849,province
120900,1995,51336,province
120901,1990,17941,district
120901,1991,18303,district
120901,1992,18637,district
120901,1993,18959,district
120901,1994,19275,district
120901,1995,19602,district
120902,1990,7470,district
120902,1991,7555,district
120902,1992,7631,district
120902,1993,7701,district
120902,1994,7769,district
120902,1995,7840,district
120903,1990,5116,district
120903,1991,5144,district
120903,1992,5164,district
120903,1993,5179,district
120903,1994,5197,district
120903,1995,5221,district
120904,1990,3403,district
120904,1991,3414,district
120904,1992,3422,district
120904,1993,3428,district
120904,1994,3434,district
120904,1995,3441,district
120905,1990,3457,district
120905,1991,3479,district
120905,1992,3495,district
120905,1993,3509,district
120905,1994,3523,district
120905,1995,3540,district
120906,1990,2740,district
120906,1991,2752,district
120906,1992,2763,district
120906,1993,2773,district
120906,1994,2784,district
120906,1995,2795,district
120907,1990,3867,district
120907,1991,3874,district
120907,1992,3880,district
120907,1993,3885,district
120907,1994,3890,district
120907,1995,3895,district
120908,1990,1953,district
120908,1991,1964,district
120908,1992,1972,district
120908,1993,1979,district
120908,1994,1986,district
120908,1995,1995,district
120909,1990,2940,district
120909,1991,2957,district
120909,1992,2969,district
120909,1993,2979,district
120909,1994,2991,district
120909,1995,3007,district
130000,1990,1238609,region
130000,1991,1262368,region
130000,1992,1285547,region
130000,1993,1308295,region
130000,1994,1330761,region
130000,1995,1353095,region
130100,1990,564606,province
130100,1991,580834,province
130100,1992,597095,province
130100,1993,613125,province
130100,1994,628671,province
130100,1995,643473,province
130101,1990,245338,district
130101,1991,248169,district
130101,1992,250584,district
130101,1993,252749,district
130101,1994,254850,district
130101,1995,257058,district
130102,1990,73377,district
130102,1991,76527,district
130102,1992,79771,district
130102,1993,83008,district
130102,1994,86137,district
130102,1995,89057,district
130103,1990,36154,district
130103,1991,36373,district
130103,1992,36526,district
130103,1993,36639,district
130103,1994,36738,district
130103,1995,36849,district
130104,1990,16245,district
130104,1991,17627,district
130104,1992,19138,district
130104,1993,20701,district
130104,1994,22237,district
130104,1995,23668,district
130105,1990,96289,district
130105,1991,100246,district
130105,1992,104306,district
130105,1993,108346,district
130105,1994,112246,district
130105,1995,115885,district
130106,1990,25105,district
130106,1991,26307,district
130106,1992,27547,district
130106,1993,28798,district
130106,1994,30033,district
130106,1995,31226,district
130107,1990,19691,district
130107,1991,20663,district
130107,1992,21680,district
130107,1993,22700,district
130107,1994,23678,district
130107,1995,24572,district
130108,1990,4004,district
130108,1991,4174,district
130108,1992,4346,district
130108,1993,4520,district
130108,1994,4690,district
130108,1995,4855,district
130109,1990,7848,district
130109,1991,8064,district
130109,1992,8274,district
130109,1993,8479,district
130109,1994,8682,district
130109,1995,8884,district
130110,1990,3580,district
130110,1991,3619,district
130110,1992,3652,district
130110,1993,3681,district
130110,1994,3710,district
130110,1995,3741,district
130111,1990,36975,district
130111,1991,39065,district
130111,1992,41271,district
130111,1993,43504,district
130111,1994,45670,district
130111,1995,47678,district
130200,1990,114128,province
130200,1991,114319,province
130200,1992,114482,province
130200,1993,114629,province
130200,1994,114771,province
130200,1995,114923,province
130201,1990,8073,district
130201,1991,8104,district
130201,1992,8133,district
130201,1993,8158,district
130201,1994,8184,district
130201,1995,8206,district
130202,1990,14703,district
130202,1991,14780,district
130202,1992,14855,district
130202,1993,14926,district
130202,1994,14987,district
130202,1995,15035,district
130203,1990,12481,district
130203,1991,12528,district
130203,1992,12572,district
130203,1993,12613,district
130203,1994,12649,district
130203,1995,12680,district
130204,1990,2438,district
130204,1991,2438,district
130204,1992,2439,district
130204,1993,2440,district
130204,1994,2441,district
130204,1995,2443,district
130205,1990,19238,district
130205,1991,19550,district
130205,1992,19876,district
130205,1993,20194,district
130205,1994,20482,district
130205,1995,20721,district
130206,1990,7033,district
130206,1991,7059,district
130206,1992,7083,district
130206,1993,7105,district
130206,1994,7125,district
130206,1995,7144,district
130207,1990,21913,district
130207,1991,21503,district
130207,1992,21068,district
130207,1993,20646,district
