ubigeo,year,population,level
120908,1996,2009,district
120908,1997,2023,district
120908,1998,2038,district
120908,1999,2052,district
120908,2000,2066,district
120909,1996,3033,district
120909,1997,3059,district
120909,1998,3086,district
120909,1999,3112,district
120909,2000,3138,district
130000,1996,1375162,region
130000,1997,1396862,region
130000,1998,1418398,region
130000,1999,1439972,region
130000,2000,1461786,region
130100,1996,,province
130100,1997,,province
130100,1998,,province
130100,1999,,province
130100,2000,,province
130101,1996,259371,district
130101,1997,261660,district
130101,1998,263955,district
130101,1999,266246,district
130101,2000,268562,district
130102,1996,91729,district
130102,1997,94221,district
130102,1998,96591,district
130102,1999,98898,district
130102,2000,101200,district
130103,1996,36956,district
130103,1997,37041,district
130103,1998,37129,district
130103,1999,37247,district
130103,2000,37419,district
130104,1996,24973,district
130104,1997,26206,district
130104,1998,27395,district
130104,1999,28572,district
130104,2000,29765,district
130105,1996,119188,district
130105,1997,122235,district
130105,1998,125139,district
130105,1999,128013,district
130105,2000,130968,district
130106,1996,32368,district
130106,1997,33477,district
130106,1998,34565,district
130106,1999,35648,district
130106,2000,36737,district
130107,1996,25368,district
130107,1997,26096,district
130107,1998,26775,district
130107,1999,27424,district
130107,2000,28063,district
130108,1996,5012,district
130108,1997,5163,district
130108,1998,5311,district
130108,1999,5460,district
130108,2000,5613,district
130109,1996,9083,district
130109,1997,9278,district
130109,1998,9472,district
130109,1999,9667,district
130109,2000,9865,district
130110,1996,3774,district
130110,1997,3806,district
130110,1998,3840,district
130110,1999,3875,district
130110,2000,3912,district
130111,1996,49492,district
130111,1997,51173,district
130111,1998,52775,district
130111,1999,54352,district
130111,2000,55958,district
130200,1996,115060,province
130200,1997,115184,province
130200,1998,115310,province
130200,1999,115481,province
130200,2000,115717,province
130201,1996,8222,district
130201,1997,8238,district
130201,1998,8247,district
130201,1999,8262,district
130201,2000,8279,district
130202,1996,15064,district
130202,1997,15077,district
130202,1998,15082,district
130202,1999,15089,district
130202,2000,15109,district
130203,1996,12702,district
130203,1997,12716,district
130203,1998,12727,district
130203,1999,12741,district
130203,2000,12762,district
130204,1996,2444,district
130204,1997,2445,district
130204,1998,2446,district
130204,1999,2447,district
130204,2000,2448,district
130205,1996,20792,district
130205,1997,20878,district
130205,1998,20983,district
130205,1999,21123,district
130205,2000,21303,district
130206,1996,7160,district
130206,1997,7172,district
130206,1998,7184,district
130206,1999,7196,district
130206,2000,7211,district
130207,1996,19927,district
130207,1997,19861,district
130207,1998,19796,district
130207,1999,19730,district
130207,2000,19664,district
130208,1996,28749,district
130208,1997,28797,district
130208,1998,28845,district
130208,1999,28893,district
130208,2000,28941,district
130300,1996,17930,province
130300,1997,18248,province
130300,1998,18587,province
130300,1999,18935,province
130300,2000,19283,province
130301,1996,4852,district
130301,1997,4938,district
130301,1998,5030,district
130301,1999,5128,district
130301,2000,5224,district
130302,1996,3085,district
130302,1997,3129,district
130302,1998,3177,district
130302,1999,3228,district
130302,2000,3279,district
130303,1996,2743,district
130303,1997,2794,district
130303,1998,2846,district
130303,1999,2898,district
130303,2000,2952,district
130304,1996,2709,district
130304,1997,2780,district
130304,1998,2852,district
130304,1999,2923,district
130304,2000,2995,district
130305,1996,3243,district
130305,1997,3289,district
130305,1998,3341,district
130305,1999,3394,district
130305,2000,3446,district
130306,1996,1298,district
130306,1997,1318,district
130306,1998,1341,district
130306,1999,1364,district
130306,2000,1387,district
130400,1996,62586,province
130400,1997,63465,province
130400,1998,64399,province
130400,1999,65350,province
130400,2000,66287,province
130401,1996,41685,district
130401,1997,42104,district
130401,1998,42550,district
130401,1999,43003,district
130401,2000,43448,district
130402,1996,11745,district
130402,1997,12098,district
130402,1998,12466,district
130402,1999,12840,district
130402,2000,13215,district
130403,1996,9156,district
130403,1997,9263,district
130403,1998,9383,district
130403,1999,9507,district
130403,2000,9624,district
130500,1996,38653,province
130500,1997,39206,province
130500,1998,39788,province
130500,1999,40384,province
130500,2000,40977,province
130501,1996,16756,district
130501,1997,17133,district
130501,1998,17526,district
130501,1999,17929,district
130501,2000,18333,district
130502,1996,8289,district
130502,1997,8382,district
130502,1998,8483,district
130502,1999,8589,district
130502,2000,8693,district
130503,1996,8465,district
130503,1997,8470,district
130503,1998,8476,district
130503,1999,8481,district
130503,2000,8486,district
130504,1996,5143,district
130504,1997,5221,district
130504,1998,5303,district
130504,1999,5385,district
130504,2000,5465,district
130600,1996,87752,province
130600,1997,88719,province
130600,1998,89764,province
130600,1999,90840,province
130600,2000,91897,province
130601,1996,23120,district
130601,1997,23216,district
130601,1998,23315,district
130601,1999,23424,district
130601,2000,23544,district
130602,1996,10445,district
130602,1997,10681,district
130602,1998,10919,district
130602,1999,11157,district
130602,2000,11392,district
130604,1996,3711,district
130604,1997,3766,district
130604,1998,3828,district
130604,1999,3892,district
130604,2000,3952,district
130605,1996,5238,district
130605,1997,5317,district
130605,1998,5407,district
130605,1999,5500,district
130605,2000,5589,district
130606,1996,784,district
130606,1997,787,district
130606,1998,791,district
130606,1999,794,district
130606,2000,797,district
130608,1996,3452,district
130608,1997,3466,district
130608,1998,3486,district
130608,1999,3507,district
130608,2000,3527,district
130610,1996,667,district
130610,1997,671,district
130610,1998,676,district
130610,1999,682,district
130610,2000,688,district
130611,1996,7251,district
130611,1997,7282,district
130611,1998,7324,district
130611,1999,7370,district
130611,2000,7415,district
130613,1996,7939,district
130613,1997,8050,district
130613,1998,8170,district
130613,1999,8292,district
130613,2000,8410,district
130614,1996,25145,district
130614,1997,25483,district
130614,1998,25848,district
130614,1999,26222,district
130614,2000,26583,district
130700,1996,85950,province
130700,1997,87720,province
130700,1998,89517,province
130700,1999,91319,province
130700,2000,93102,province
130701,1996,16091,district
130701,1997,16305,district
130701,1998,16543,district
130701,1999,16785,district
130701,2000,17016,district
130702,1996,30490,district
130702,1997,31353,district
130702,1998,32205,district
130702,1999,33053,district
130702,2000,33901,district
130703,1996,3176,district
130703,1997,3251,district
130703,1998,3326,district
130703,1999,3402,district
130703,2000,3478,district
130704,1996,25819,district
130704,1997,26377,district
130704,1998,26948,district
130704,1999,27523,district
130704,2000,28092,district
130705,1996,10374,district
130705,1997,10434,district
130705,1998,10495,district
130705,1999,10556,district
130705,2000,10615,district
130800,1996,67629,province
130800,1997,68469,province
130800,1998,69338,province
130800,1999,70223,province
130800,2000,71107,province
130801,1996,12467,district
130801,1997,12580,district
130801,1998,12708,district
130801,1999,12845,district
130801,2000,12982,district
130802,1996,3994,district
130802,1997,4011,district
130802,1998,4031,district
130802,1999,4052,district
130802,2000,4073,district
130803,1996,9898,district
130803,1997,9976,district
130803,1998,10063,district
130803,1999,10153,district
130803,2000,10243,district
130804,1996,6504,district
130804,1997,6554,district
130804,1998,6607,district
130804,1999,6664,district
130804,2000,6720,district
130805,1996,1124,district
130805,1997,1126,district
130805,1998,1130,district
130805,1999,1134,district
130805,2000,1141,district
130806,1996,3800,district
130806,1997,3850,district
130806,1998,3906,district
130806,1999,3963,district
130806,2000,4018,district
130807,1996,1673,district
130807,1997,1677,district
130807,1998,1681,district
130807,1999,1687,district
130807,2000,1693,district
130808,1996,10232,district
130808,1997,10485,district
130808,1998,10735,district
130808,1999,10980,district
130808,2000,11216,district
130809,1996,5915,district
130809,1997,6042,district
130809,1998,6156,district
130809,1999,6267,district
130809,2000,6385,district
130810,1996,2071,district
130810,1997,2098,district
130810,1998,2123,district
130810,1999,2149,district
130810,2000,2176,district
130811,1996,3464,district
130811,1997,3515,district
130811,1998,3566,district
130811,1999,3616,district
130811,2000,3666,district
130812,1996,3033,district
130812,1997,3070,district
130812,1998,3110,district
130812,1999,3151,district
130812,2000,3190,district
130813,1996,3454,district
130813,1997,3485,district
130813,1998,3522,district
130813,1999,3562,district
130813,2000,3604,district
130900,1996,114107,province
130900,1997,115653,province
130900,1998,117205,province
130900,1999,118774,province
130900,2000,120370,province
130901,1996,40348,district
130901,1997,41061,district
130901,1998,41765,district
130901,1999,42474,district
130901,2000,43203,district
130902,1996,15255,district
130902,1997,15381,district
130902,1998,15503,district
130902,1999,15624,district
130902,2000,15749,district
130903,1996,7999,district
130903,1997,8084,district
130903,1998,8173,district
130903,1999,8265,district
130903,2000,8357,district
130904,1996,7768,district
130904,1997,7860,district
130904,1998,7960,district
130904,1999,8064,district
130904,2000,8165,district
130905,1996,12960,district
130905,1997,13221,district
130905,1998,13465,district
130905,1999,13706,district
130905,2000,13956,district
130906,1996,10556,district
130906,1997,10615,district
130906,1998,10677,district
130906,1999,10741,district
130906,2000,10807,district
130907,1996,7972,district
130907,1997,8039,district
130907,1998,8117,district
130907,1999,8197,district
130907,2000,8276,district
130908,1996,11249,district
130908,1997,11392,district
130908,1998,11545,district
130908,1999,11703,district
130908,2000,11857,district
131000,1996,58941,province
131000,1997,59326,province
131000,1998,59727,province
131000,1999,60141,province
131000,2000,60562,province
131001,1996,20853,district
131001,1997,21038,district
131001,1998,21244,district
131001,1999,21464,district
131001,2000,21690,district
131002,1996,5255,district
131002,1997,5337,district
131002,1998,5389,district
131002,1999,5432,district
131002,2000,5489,district
131003,1996,4923,district
131003,1997,4952,district
131003,1998,4995,district
131003,1999,5042,district
131003,2000,5083,district
131004,1996,1632,district
131004,1997,1629,district
131004,1998,1625,district
131004,1999,1622,district
131004,2000,1619,district
131005,1996,3103,district
131005,1997,3126,district
131005,1998,3155,district
131005,1999,3184,district
131005,2000,3206,district
131006,1996,14614,district
131006,1997,14641,district
131006,1998,14669,district
